id,scene,category,name,x,y,z,quest_names,quest_roles,container_id,active_self,active_in_hierarchy,juice_flavour,juice_number,object_name,hierarchy,component_type,component_path_id,source_file,notes
level15:233416,Winter,Bolt,CollectableBolt (67),-455.559998,42.830002,334.109985,,,,True,True,,,CollectableBolt (67),Environment/Collectables/Bolts/CollectableBolt (67),CollectableBolt,233416,level15,
level15:233417,Winter,Bolt,CollectableBolt (7),-348.651001,1.351,384.320007,,,,True,True,,,CollectableBolt (7),Environment/Collectables/Bolts/CollectableBolt (7),CollectableBolt,233417,level15,
level15:233418,Winter,Bolt,CollectableBolt (150),-634.268812,201.08089,244.125546,,,level15:225599,True,False,,,CollectableBolt (150),Environment/MISC/Chests/Other Chests/Chests (1)/SM_Prop_Chest_Wood_01 (1)/Bolt Holder/CollectableBolt (150),CollectableBolt,233418,level15,
level15:233419,Winter,Bolt,CollectableBolt (64),-871.192932,76.22863,452.062439,,,,True,True,,,CollectableBolt (64),Environment/Collectables/Bolts/CollectableBolt (64),CollectableBolt,233419,level15,
level15:233420,Winter,Bolt,CollectableBolt (77),-522.086975,7.548,-366.075012,,,,True,True,,,CollectableBolt (77),Environment/Collectables/Bolts/CollectableBolt (77),CollectableBolt,233420,level15,
level15:233421,Winter,Bolt,CollectableBolt (89),-633.340027,238.949997,471.779999,,,,True,True,,,CollectableBolt (89),Environment/Collectables/Bolts/CollectableBolt (89),CollectableBolt,233421,level15,
level15:233422,Winter,Bolt,CollectableBolt (149),-612.752149,171.796149,-119.246576,,,level15:225680,True,False,,,CollectableBolt (149),Environment/MISC/Chests/SM_Prop_Chest_Wood_01 (8)/Bolt Holder/CollectableBolt (149),CollectableBolt,233422,level15,
level15:233423,Winter,Bolt,CollectableBolt (92),-435.982819,62.92318,519.50531,,,,True,True,,,CollectableBolt (92),Environment/Collectables/Bolts/CollectableBolt (92),CollectableBolt,233423,level15,
level15:233424,Winter,Bolt,CollectableBolt (150),-539.913473,5.39098,-306.064443,,,level15:225912,True,False,,,CollectableBolt (150),Environment/MISC/Chests/Other Chests/Chests (1)/SM_Prop_Chest_Wood_01 (18)/Bolt Holder/CollectableBolt (150),CollectableBolt,233424,level15,
level15:233425,Winter,Bolt,CollectableBolt (150),-61.270236,0.66826,-60.422793,,,level15:225794,True,False,,,CollectableBolt (150),Environment/MISC/Chests/Other Chests/Chests (1)/SM_Prop_Chest_Wood_01 (14)/Bolt Holder/CollectableBolt (150),CollectableBolt,233425,level15,
level15:233426,Winter,Bolt,CollectableBolt (149),-634.233505,201.080889,244.710647,,,level15:225599,True,False,,,CollectableBolt (149),Environment/MISC/Chests/Other Chests/Chests (1)/SM_Prop_Chest_Wood_01 (1)/Bolt Holder/CollectableBolt (149),CollectableBolt,233426,level15,
level15:233427,Winter,Bolt,CollectableBolt (149),-582.736127,340.740805,491.845781,,,level15:225617,True,False,,,CollectableBolt (149),Environment/MISC/Chests/Other Chests/Chests (1)/SM_Prop_Chest_Wood_01 (25)/Bolt Holder/CollectableBolt (149),CollectableBolt,233427,level15,
level15:233428,Winter,Bolt,CollectableBolt (140),-197.727219,4.081846,-310.047028,,,,True,True,,,CollectableBolt (140),Environment/Collectables/Bolts/CollectableBolt (140),CollectableBolt,233428,level15,
level15:233429,Winter,Bolt,CollectableBolt (125),-127.863998,8.059,490.252014,,,,True,True,,,CollectableBolt (125),Environment/Collectables/Bolts/CollectableBolt (125),CollectableBolt,233429,level15,
level15:233430,Winter,Bolt,CollectableBolt (9),-390.677002,4.665,6.105,,,,True,True,,,CollectableBolt (9),Environment/Collectables/Bolts/CollectableBolt (9),CollectableBolt,233430,level15,
level15:233431,Winter,Bolt,CollectableBolt (150),-618.189487,1.010931,293.710744,,,level15:227490,True,False,,,CollectableBolt (150),Environment/MISC/Chests/SM_Prop_Chest_Wood_01 (6)/Bolt Holder/CollectableBolt (150),CollectableBolt,233431,level15,
level15:233432,Winter,Bolt,CollectableBolt (118),-694.610657,69.596008,353.484344,,,,True,True,,,CollectableBolt (118),Environment/Collectables/Bolts/CollectableBolt (118),CollectableBolt,233432,level15,
level15:233433,Winter,Bolt,CollectableBolt (150),-472.350538,6.310559,233.690758,,,level15:227551,True,False,,,CollectableBolt (150),Environment/MISC/Chests/Other Chests/Chests (1)/SM_Prop_Chest_Wood_01 (2)/Bolt Holder/CollectableBolt (150),CollectableBolt,233433,level15,
level15:233434,Winter,Bolt,CollectableBolt (72),-659.521599,0.211907,-39.100139,,,level15:235528,True,False,,,CollectableBolt (72),Environment/MISC/Suitcase/suitcase-big (Bolts)/Container OBJ/CollectableBolt (72),CollectableBolt,233434,level15,
level15:233435,Winter,Bolt,CollectableBolt (149),13.938487,2.518765,284.405176,,,level15:227758,True,False,,,CollectableBolt (149),Environment/MISC/Chests/Other Chests/Chests (1)/SM_Prop_Chest_Wood_01 (13)/Bolt Holder/CollectableBolt (149),CollectableBolt,233435,level15,
level15:233436,Winter,Bolt,CollectableBolt (5),-338.591003,19.261,217.697006,,,,True,True,,,CollectableBolt (5),Environment/Collectables/Bolts/CollectableBolt (5),CollectableBolt,233436,level15,
level15:233437,Winter,Bolt,CollectableBolt (57),-730.039978,77.699997,533.710022,,,,True,True,,,CollectableBolt (57),Environment/Collectables/Bolts/CollectableBolt (57),CollectableBolt,233437,level15,
level15:233438,Winter,Bolt,CollectableBolt (149),-622.198479,220.387768,-133.575306,,,level15:227603,True,False,,,CollectableBolt (149),Environment/MISC/Chests/Other Chests/Chests (1)/SM_Prop_Chest_Wood_01 (7)/Bolt Holder/CollectableBolt (149),CollectableBolt,233438,level15,
level15:233439,Winter,Bolt,CollectableBolt (149),-302.512444,15.245588,-28.584121,,,level15:227629,True,False,,,CollectableBolt (149),Environment/MISC/Chests/Other Chests/Chests (1)/SM_Prop_Chest_Wood_01 (9)/Bolt Holder/CollectableBolt (149),CollectableBolt,233439,level15,
level15:233440,Winter,Bolt,CollectableBolt (120),-518.150024,33.950001,-135.729996,,,,True,True,,,CollectableBolt (120),Environment/Collectables/Bolts/CollectableBolt (120),CollectableBolt,233440,level15,
level15:233441,Winter,Bolt,CollectableBolt (13),-158.533997,12.423,490.705994,,,,True,True,,,CollectableBolt (13),Environment/Collectables/Bolts/CollectableBolt (13),CollectableBolt,233441,level15,
level15:233442,Winter,Bolt,CollectableBolt (138),-236.705002,8.166,551.729004,,,,True,True,,,CollectableBolt (138),Environment/Collectables/Bolts/CollectableBolt (138),CollectableBolt,233442,level15,
level15:233443,Winter,Bolt,CollectableBolt (149),-618.019532,0.986786,294.216507,,,level15:227490,True,False,,,CollectableBolt (149),Environment/MISC/Chests/SM_Prop_Chest_Wood_01 (6)/Bolt Holder/CollectableBolt (149),CollectableBolt,233443,level15,
level15:233444,Winter,Bolt,CollectableBolt (105),-707.898987,7.771,-317.114014,,,,True,True,,,CollectableBolt (105),Environment/Collectables/Bolts/CollectableBolt (105),CollectableBolt,233444,level15,
level15:233445,Winter,Bolt,CollectableBolt (110),-881.955017,50.717999,-118.407997,,,,True,True,,,CollectableBolt (110),Environment/Collectables/Bolts/CollectableBolt (110),CollectableBolt,233445,level15,
level15:233446,Winter,Bolt,CollectableBolt (123),-252.848007,4.963,490.075012,,,,True,True,,,CollectableBolt (123),Environment/Collectables/Bolts/CollectableBolt (123),CollectableBolt,233446,level15,
level15:233447,Winter,Bolt,CollectableBolt (150),14.012269,2.41849,283.660742,,,level15:227758,True,False,,,CollectableBolt (150),Environment/MISC/Chests/Other Chests/Chests (1)/SM_Prop_Chest_Wood_01 (13)/Bolt Holder/CollectableBolt (150),CollectableBolt,233447,level15,
level15:233448,Winter,Bolt,CollectableBolt (149),-472.345551,6.310558,234.373112,,,level15:227551,True,False,,,CollectableBolt (149),Environment/MISC/Chests/Other Chests/Chests (1)/SM_Prop_Chest_Wood_01 (2)/Bolt Holder/CollectableBolt (149),CollectableBolt,233448,level15,
level15:233449,Winter,Bolt,CollectableBolt (141),-345.60083,3.735725,-334.071228,,,,True,True,,,CollectableBolt (141),Environment/Collectables/Bolts/CollectableBolt (141),CollectableBolt,233449,level15,
level15:233450,Winter,Bolt,CollectableBolt (73),-160.199997,151.25,-99.779999,,,,True,True,,,CollectableBolt (73),Environment/Collectables/Bolts/CollectableBolt (73),CollectableBolt,233450,level15,
level15:233451,Winter,Bolt,CollectableBolt (150),-622.635425,220.58346,-132.991814,,,level15:227603,True,False,,,CollectableBolt (150),Environment/MISC/Chests/Other Chests/Chests (1)/SM_Prop_Chest_Wood_01 (7)/Bolt Holder/CollectableBolt (150),CollectableBolt,233451,level15,
level15:233452,Winter,Bolt,CollectableBolt (150),-302.31836,15.294926,-27.856401,,,level15:227629,True,False,,,CollectableBolt (150),Environment/MISC/Chests/Other Chests/Chests (1)/SM_Prop_Chest_Wood_01 (9)/Bolt Holder/CollectableBolt (150),CollectableBolt,233452,level15,
level15:233453,Winter,Bolt,CollectableBolt (12),13.636,1.761,399.088989,,,,True,True,,,CollectableBolt (12),Environment/Collectables/Bolts/CollectableBolt (12),CollectableBolt,233453,level15,
level15:233454,Winter,Bolt,CollectableBolt (133),-617.976013,84.035004,184.886993,,,,True,True,,,CollectableBolt (133),Environment/Collectables/Bolts/CollectableBolt (133),CollectableBolt,233454,level15,
level15:233455,Winter,Bolt,CollectableBolt (68),-371.730011,1.67,186.740004,,,,True,False,,,CollectableBolt (68),Environment/Manmade/Residential/Farms/Gardening Club/FlowerTrigger/Flower Holder/CollectableBolt (68),CollectableBolt,233455,level15,
level15:233456,Winter,Bolt,CollectableBolt (33),-599.159973,22.459999,-165.940002,,,,True,True,,,CollectableBolt (33),Environment/Collectables/Bolts/CollectableBolt (33),CollectableBolt,233456,level15,
level15:233457,Winter,Bolt,CollectableBolt (131),-601.549011,344.520996,495.735992,,,,True,True,,,CollectableBolt (131),Environment/Collectables/Bolts/CollectableBolt (131),CollectableBolt,233457,level15,
level15:233458,Winter,Bolt,CollectableBolt (119),-681.249451,89.320168,364.913269,,,,True,True,,,CollectableBolt (119),Environment/Collectables/Bolts/CollectableBolt (119),CollectableBolt,233458,level15,
level15:233459,Winter,Bolt,CollectableBolt (132),-745.697021,19.455,124.001999,,,,True,True,,,CollectableBolt (132),Environment/Collectables/Bolts/CollectableBolt (132),CollectableBolt,233459,level15,
level15:233460,Winter,Bolt,CollectableBolt (26),-63.380001,7.77,-114.003998,,,,True,True,,,CollectableBolt (26),Environment/Collectables/Bolts/CollectableBolt (26),CollectableBolt,233460,level15,
level15:233461,Winter,Bolt,CollectableBolt (99),-165.050003,40.989208,-297.680878,,,,True,True,,,CollectableBolt (99),Environment/Collectables/Bolts/CollectableBolt (99),CollectableBolt,233461,level15,
level15:233462,Winter,Bolt,CollectableBolt (149),-356.753978,1.598277,165.026311,,,level15:228034,True,False,,,CollectableBolt (149),Environment/MISC/Chests/Other Chests/Chests (1)/SM_Prop_Chest_Wood_01 (8)/Bolt Holder/CollectableBolt (149),CollectableBolt,233462,level15,
level15:233463,Winter,Bolt,CollectableBolt (21),-296.559998,6.675,18.504,,,,True,True,,,CollectableBolt (21),Environment/Collectables/Bolts/CollectableBolt (21),CollectableBolt,233463,level15,
level15:233464,Winter,Bolt,CollectableBolt (147),-773.746155,30.967949,56.02681,,,,True,True,,,CollectableBolt (147),Environment/Collectables/Bolts/CollectableBolt (147),CollectableBolt,233464,level15,
level15:233465,Winter,Bolt,CollectableBolt (49),-501.220825,7.627789,292.44162,,,,True,True,,,CollectableBolt (49),Environment/Collectables/Bolts/CollectableBolt (49),CollectableBolt,233465,level15,
level15:233466,Winter,Bolt,CollectableBolt (150),-102.023291,5.608072,334.194315,,,level15:227890,True,False,,,CollectableBolt (150),Environment/MISC/Chests/SM_Prop_Chest_Wood_01 (1)/Bolt Holder/CollectableBolt (150),CollectableBolt,233466,level15,
level15:233467,Winter,Bolt,CollectableBolt (150),-825.76276,12.886707,189.306701,,,level15:227774,True,False,,,CollectableBolt (150),Environment/MISC/Chests/SM_Prop_Chest_Wood_01 (5)/Bolt Holder/CollectableBolt (150),CollectableBolt,233467,level15,
level15:233468,Winter,Bolt,CollectableBolt (72),-838.546724,0.239911,145.667036,,,level15:235519,True,False,,,CollectableBolt (72),Environment/MISC/Suitcase/suitcase-big (Bolts) (1)/Container OBJ/CollectableBolt (72),CollectableBolt,233468,level15,
level15:233469,Winter,Bolt,CollectableBolt (149),-898.231222,1.751361,115.229958,,,level15:227988,True,False,,,CollectableBolt (149),Environment/MISC/Chests/Other Chests/Chests (1)/SM_Prop_Chest_Wood_01 (21)/Bolt Holder/CollectableBolt (149),CollectableBolt,233469,level15,
level15:233470,Winter,Bolt,CollectableBolt (129),-651.72998,123.650002,437.130005,,,,True,True,,,CollectableBolt (129),Environment/Collectables/Bolts/CollectableBolt (129),CollectableBolt,233470,level15,
level15:233471,Winter,Bolt,CollectableBolt (54),-485.454987,73.702003,467.041992,,,,True,True,,,CollectableBolt (54),Environment/Collectables/Bolts/CollectableBolt (54),CollectableBolt,233471,level15,
level15:233472,Winter,Bolt,CollectableBolt (149),-827.678786,270.036949,-302.935045,,,level15:228008,True,False,,,CollectableBolt (149),Environment/MISC/Chests/SM_Prop_Chest_Wood_01 (9)/Bolt Holder/CollectableBolt (149),CollectableBolt,233472,level15,
level15:233473,Winter,Bolt,CollectableBolt (101),-278.221985,5.527,-297.050995,,,,True,True,,,CollectableBolt (101),Environment/Collectables/Bolts/CollectableBolt (101),CollectableBolt,233473,level15,
level15:233474,Winter,Bolt,CollectableBolt (14),-195.399994,5.85,487.640015,,,,True,True,,,CollectableBolt (14),Environment/Collectables/Bolts/CollectableBolt (14),CollectableBolt,233474,level15,
level15:233475,Winter,Bolt,CollectableBolt (109),-884.745972,69.933998,-147.960999,,,,True,True,,,CollectableBolt (109),Environment/Collectables/Bolts/CollectableBolt (109),CollectableBolt,233475,level15,
level15:233476,Winter,Bolt,CollectableBolt (84),-864.642029,107.060997,146.076004,,,,False,False,,,CollectableBolt (84),Environment/Collectables/Bolts/CollectableBolt (84),CollectableBolt,233476,level15,
level15:233477,Winter,Bolt,CollectableBolt (148),-138.408997,76.925003,-255.371002,,,,True,True,,,CollectableBolt (148),Environment/Collectables/Bolts/CollectableBolt (148),CollectableBolt,233477,level15,
level15:233478,Winter,Bolt,CollectableBolt (80),-637.179993,204.292999,152.546005,,,,False,False,,,CollectableBolt (80),Environment/Collectables/Bolts/CollectableBolt (80),CollectableBolt,233478,level15,
level15:233479,Winter,Bolt,CollectableBolt (150),-356.480393,1.598278,164.322868,,,level15:228034,True,False,,,CollectableBolt (150),Environment/MISC/Chests/Other Chests/Chests (1)/SM_Prop_Chest_Wood_01 (8)/Bolt Holder/CollectableBolt (150),CollectableBolt,233479,level15,
level15:233480,Winter,Bolt,CollectableBolt (10),-58.877998,13.216,163.386002,,,,True,True,,,CollectableBolt (10),Environment/Collectables/Bolts/CollectableBolt (10),CollectableBolt,233480,level15,
level15:233481,Winter,Bolt,CollectableBolt (149),-101.736144,5.460685,334.795526,,,level15:227890,True,False,,,CollectableBolt (149),Environment/MISC/Chests/SM_Prop_Chest_Wood_01 (1)/Bolt Holder/CollectableBolt (149),CollectableBolt,233481,level15,
level15:233482,Winter,Bolt,CollectableBolt (4),-213.845001,7.405,-75.399002,,,,True,True,,,CollectableBolt (4),Environment/Collectables/Bolts/CollectableBolt (4),CollectableBolt,233482,level15,
level15:233483,Winter,Bolt,CollectableBolt (34),-682.372986,2.188,-196.014999,,,,True,True,,,CollectableBolt (34),Environment/Collectables/Bolts/CollectableBolt (34),CollectableBolt,233483,level15,
level15:233484,Winter,Bolt,CollectableBolt (73),-297.137787,0.24,42.360001,,,level15:235521,True,False,,,CollectableBolt (73),Environment/MISC/Suitcase/suitcase-big (Bolts) (4)/Container OBJ/CollectableBolt (73),CollectableBolt,233484,level15,
level15:233485,Winter,Bolt,CollectableBolt (106),-709.036011,26.267,-142.828003,,,,True,True,,,CollectableBolt (106),Environment/Collectables/Bolts/CollectableBolt (106),CollectableBolt,233485,level15,
level15:233486,Winter,Bolt,CollectableBolt (149),-826.176236,12.957249,188.976057,,,level15:227774,True,False,,,CollectableBolt (149),Environment/MISC/Chests/SM_Prop_Chest_Wood_01 (5)/Bolt Holder/CollectableBolt (149),CollectableBolt,233486,level15,
level15:233487,Winter,Bolt,CollectableBolt (114),-788.630981,26.212,79.908997,,,,True,True,,,CollectableBolt (114),Environment/Collectables/Bolts/CollectableBolt (114),CollectableBolt,233487,level15,
level15:233488,Winter,Bolt,CollectableBolt (29),-224.322266,7.123489,-314.749451,,,,False,False,,,CollectableBolt (29),Environment/Collectables/Bolts/CollectableBolt (29),CollectableBolt,233488,level15,
level15:233489,Winter,Bolt,CollectableBolt (150),-828.173912,269.997573,-302.73867,,,level15:228008,True,False,,,CollectableBolt (150),Environment/MISC/Chests/SM_Prop_Chest_Wood_01 (9)/Bolt Holder/CollectableBolt (150),CollectableBolt,233489,level15,
level15:233490,Winter,Bolt,CollectableBolt (83),-603.882019,328.436005,189.393997,,,,True,True,,,CollectableBolt (83),Environment/Collectables/Bolts/CollectableBolt (83),CollectableBolt,233490,level15,
level15:233491,Winter,Bolt,CollectableBolt (150),-898.270008,1.738146,115.983617,,,level15:227988,True,False,,,CollectableBolt (150),Environment/MISC/Chests/Other Chests/Chests (1)/SM_Prop_Chest_Wood_01 (21)/Bolt Holder/CollectableBolt (150),CollectableBolt,233491,level15,
level15:233492,Winter,Bolt,CollectableBolt (150),-94.337241,174.686908,397.741082,,,level15:226785,True,False,,,CollectableBolt (150),Environment/MISC/Chests/SM_Prop_Chest_Wood_01 (6)/Bolt Holder/CollectableBolt (150),CollectableBolt,233492,level15,
level15:233493,Winter,Bolt,CollectableBolt (112),-910.690002,4.737,70.207001,,,,True,True,,,CollectableBolt (112),Environment/Collectables/Bolts/CollectableBolt (112),CollectableBolt,233493,level15,
level15:233494,Winter,Bolt,CollectableBolt (85),-851.466003,106.207001,127.033997,,,,True,True,,,CollectableBolt (85),Environment/Collectables/Bolts/CollectableBolt (85),CollectableBolt,233494,level15,
